a simulated random data file for batch processing
# timestamp2022-04-05 14:11:12
RCS
#--------------------------

"var_x","var_y"
0.0268078092485666,0.167585426243022
0.513207260984927,0.0115239261649549
0.765114439185709,NA
0.938291450263932,0.0543789470102638
0.395066609838977,0.513091038214043
0.90362327452749,0.689266662113369
0.717066866112873,0.147026891121641
0.286744433688,0.342528615146875
NA,0.43249941454269
0.553434057394043,0.0679917663801461
0.240344167686999,0.685118810506538
0.93932744837366,0.517473684158176
0.951937089907005,0.875588677590713
0.251400611596182,0.679151033982635
0.171285785268992,0.852791194804013
0.264697733568028,0.406562051037326
0.785063020186499,0.815052739577368
0.165149622131139,0.241873811464757
0.286878937622532,0.125092744361609
0.511503132758662,0.829118499299511
NA,0.981936576310545
0.340918166562915,0.580163636012003
0.195986483478919,0.287959898356348
0.0379582222085446,0.332715793512762
0.272919058799744,0.464815889019519
0.261117736110464,0.0455500858370215
0.939157984685153,0.57596488809213
NA,0.502931356895715
0.790542903821915,0.856652334565297
0.790845897980034,0.346085025928915
0.649928926723078,0.114323364337906
0.157701750984415,0.413071233779192
0.859900201205164,0.38230368332006
0.804040133254603,0.837349412729964
0.477912347298115,NA
0.800649608485401,0.0370541904121637
0.395016643218696,0.14240623312071
0.0379161364398897,0.070737806847319
0.289258653530851,0.442420247010887
0.39465443068184,0.648254556814209
0.899727367796004,0.690683678723872
0.447333472082391,0.723432585829869
0.856937342323363,NA
NA,0.138007149100304
0.205753813264892,0.898027761140838
0.960096536902711,NA
0.362959845457226,0.778327453648672
0.159836711594835,0.172764069400728
0.811773460125551,0.175982673186809
0.227453242056072,0.717053426196799
0.877267100382596,0.549704875564203
NA,0.246119646821171
0.899456648621708,NA
0.526700619840994,0.111119455425069
0.18590569216758,NA
0.547701712464914,0.228180238977075
0.560443364549428,0.988841170212254
0.946243144571781,0.397628534352407
0.718503847019747,0.11225187801756
0.36154530197382,0.466975168325007
0.909598110709339,0.778231139527634
0.464773337589577,0.374310340033844
0.275224979501218,0.173185085179284
0.00931797921657562,0.048656624276191
0.132021552650258,0.335612525697798
0.981677225092426,0.114520580274984
NA,0.921458819881082
0.6963194408454,0.243809246225283
0.0521618225611746,0.87220266321674
0.805081289028749,0.177691018208861
0.820297600934282,0.496560900239274
0.628373214043677,0.352017908357084
0.970267541939393,0.35367445112206
0.557573653990403,0.588912507751957
0.146108659449965,0.954655667999759
0.433452587807551,0.146707568783313
0.608720052056015,0.917863262118772
0.418887837557122,0.972334494814277
0.191979059949517,0.17414648970589
0.230822623474523,0.860384205589071
0.148649590322748,0.947546730516478
0.62230092426762,0.897353610023856
0.898943602805957,0.472892449935898
0.321761736879125,0.448717349907383
