a simulated random data file for batch processing
# timestamp2022-04-05 14:11:19
RCS
#--------------------------

"var_x","var_y"
0.44825370493345,0.277079839026555
0.687611528206617,0.7424817441497
0.331069550244138,0.451222678646445
0.622480819467455,0.833277291152626
0.156440975610167,0.0312645467929542
0.0777444308623672,NA
0.188186374492943,0.0867177762556821
0.162835643161088,0.820719904499128
0.345961936283857,0.308123179944232
0.88114948826842,0.534693833440542
NA,0.197311466792598
0.455378057435155,0.0260204500518739
0.959303922951221,0.137445606756955
0.0330147594213486,0.0295820801984519
0.807883413974196,0.444323088508099
NA,0.693686263868585
0.795809964416549,0.805054042255506
0.716031687799841,0.35569134238176
0.0628995709121227,0.448788092005998
0.0322420846205205,0.340084780473262
0.651722234440967,0.402882303809747
0.789651759434491,0.551864398410544
0.988746215356514,0.466109461383894
0.327352756401524,0.667103779967874
0.483812185237184,0.904553883709013
0.547601629747078,NA
0.989250793121755,0.232597537571564
0.623102362500504,0.971983607625589
0.635097811697051,0.841646404704079
0.377793990075588,0.836619889130816
0.525342578766868,0.146056093042716
NA,0.525669224793091
0.153702132636681,NA
0.0861076323781163,0.185103960568085
0.800253336783499,0.939638091484085
0.281020098598674,0.595401142491028
0.452256941935048,0.0272054271772504
0.549059038283303,0.981769842561334
0.236251522321254,0.465731461765245
NA,0.942929781740531
0.928748606238514,0.624428352806717
0.894717717310414,NA
0.00640239054337144,0.14062358206138
0.480953897815198,0.824514827458188
0.276054754387587,0.826436782488599
0.276074374793097,0.44439662527293
