a simulated random data file for batch processing
# timestamp2022-04-05 14:11:10
RCS
#--------------------------

"var_x","var_y"
0.878712603822351,0.830711764050648
0.147373296553269,0.524840138386935
0.868418042548001,0.407606640597805
0.62980644707568,0.561004552058876
0.999863816192374,0.629352729069069
0.458044565981254,NA
0.239416918484494,0.0487666937988251
0.885757534997538,0.399315182119608
0.326886056689546,0.577523607295007
0.871214209590107,0.614207520615309
0.0699953339062631,0.327450022101402
0.944499025121331,0.276473050238565
NA,0.749259516829625
0.592784813372418,0.715815011877567
0.0750723509117961,0.150685095926747
0.288440493168309,0.967546810861677
0.108376842457801,0.396303471177816
0.690728746820241,0.139864944852889
0.480063115246594,0.650119496975094
0.017868333728984,0.864837595494464
0.718294012825936,0.749206251697615
NA,0.186865292256698
0.658669878030196,0.868673720164225
0.291838138364255,0.300365534378216
0.208139519672841,0.859636159613729
0.291510771028697,0.985948781482875
0.879145875107497,0.386308995308354
0.0294610215350986,0.623202823102474
0.577348567545414,0.120132023701444
0.565810444299132,0.995945378672332
0.105975505430251,0.254717399599031
0.551996834808961,0.613535273820162
0.638125471770763,0.170892596011981
0.782559969695285,0.0496376752853394
0.660233081551269,0.400648128939793
0.603643400827423,0.4482436273247
0.484230397734791,0.396908418042585
0.935977937653661,0.516618787078187
0.0610838970169425,0.815957447746769
0.243925941642374,0.355998395709321
0.459784380393103,0.904058183077723
0.249471672577783,0.957998035475612
0.223388502141461,0.467485514469445
0.133281919173896,0.79564570216462
0.316769930301234,0.31567632779479
NA,0.141178304329515
0.322107841959223,0.142231352161616
0.258613852318376,0.709822592558339
0.00696890219114721,0.690301181748509
0.458214740734547,0.113566791405901
0.838501961436123,0.433223408879712
0.452833795687184,0.785104156471789
0.390836596488953,0.76864025904797
0.0434238826856017,NA
0.312838826328516,0.238788707647473
0.262034558691084,0.203849712153897
0.606111330911517,0.180640628095716
0.394318366888911,0.990832122974098
0.664730271790177,0.335749435704201
0.15339617524296,0.895974186947569
0.791174200829118,0.291634751483798
0.817272475454956,0.811154651921242
0.797057131770998,0.774102060124278
0.0348249019589275,0.294226961908862
0.98587810061872,0.487127699190751
0.974010260542855,0.078588601667434
0.0344774157274514,0.213568297447637
0.252657556440681,0.521449958905578
0.662684858078137,0.583320145495236
0.17156971222721,0.300683644833043
0.151515164412558,0.024431616300717
0.547340306686237,0.0520396919455379
0.227712448686361,0.0567486986983567
0.911285545444116,0.850090889027342
0.381877836771309,0.217545234598219
0.820990388048813,0.415411043446511
0.936178702395409,NA
0.759890799410641,0.378258262062445
0.794722604798153,0.951635795412585
