a simulated random data file for batch processing
# timestamp2022-04-05 14:11:16
RCS
#--------------------------

"var_x","var_y"
0.924178505083546,0.0927567486651242
0.471945202210918,0.94190888479352
0.365967849269509,0.901245585642755
0.95570540195331,0.631855919258669
0.584825947647914,0.573363884352148
NA,0.864104143111035
0.665074299555272,0.950102143688127
NA,0.161473192507401
NA,0.252491791034117
0.554306730860844,0.91671275277622
0.680917525663972,0.304709878051654
0.694180384045467,0.977525255410001
0.910852588014677,NA
0.10184760321863,0.0916496301069856
0.919162118108943,0.797942190663889
NA,NA
0.497365139657632,0.983925402862951
0.0358927517663687,0.0685673949774355
0.455903751309961,NA
0.282304647145793,0.931313923792914
0.0215857368893921,0.99757304484956
0.896024432964623,0.174331448739395
0.716846303548664,0.488011347129941
0.251399604836479,NA
