a simulated random data file for batch processing
# timestamp2022-04-05 14:11:19
RCS
#--------------------------

"var_x","var_y"
0.50504143233411,0.939905991079286
0.458983659744263,0.144276540027931
0.21465186518617,0.403281582053751
0.11930221458897,0.0121311233378947
0.569920990150422,0.204231998883188
0.355687634786591,0.354579739272594
0.310670284321532,0.0374211613088846
0.899090967839584,0.246104590827599
NA,0.301362142898142
0.783241614699364,0.0796315036714077
0.187399694928899,0.793503120774403
0.851836990565062,0.830785444006324
0.274557174183428,0.820792727405205
0.821036618202925,0.872789405519143
0.809465826954693,0.122585471486673
0.217114543542266,0.415627482812852
0.335476568900049,0.707963235210627
0.819210203830153,0.559525102144107
0.20007155300118,0.998436017194763
0.439134002430364,0.732254780828953
0.583619349170476,0.118908712174743
0.894073855597526,0.656075217761099
0.305688785854727,0.300960892811418
0.79784119175747,0.543977976776659
0.115204744040966,0.725317992735654
0.881903222529218,0.894558761268854
0.0537146374117583,0.887729566544294
0.446015041554347,0.900183581514284
0.563891743309796,0.977432092884555
0.847165068145841,0.980155259836465
0.475369185442105,0.0580009368713945
0.95778614282608,0.621073794085532
0.948291244916618,0.54829711583443
0.811967568704858,0.824039285536855
0.460565098561347,0.266639000270516
0.97007789183408,0.520052071893588
0.79420381016098,0.939733330626041
0.849393796408549,0.891133564291522
0.0394951098132879,0.148282292531803
0.855406541842967,0.891272080363706
0.0734275274444371,0.239783630240709
0.0201668040826917,NA
0.32257831748575,0.890573767246678
NA,0.0171918058767915
0.480443308828399,0.741302819224074
0.50330251455307,0.701372643001378
0.657557816011831,0.65223376150243
0.69008770165965,0.0519455797038972
0.825300924247131,0.79748240695335
0.874114080099389,NA
