a simulated random data file for batch processing
# timestamp2022-04-05 14:11:16
RCS
#--------------------------

"var_x","var_y"
0.52525014965795,0.115773307392374
0.790797110181302,0.544577968074009
0.53784756292589,0.938637469895184
0.414379880996421,0.327097866917029
0.128745885565877,0.72666419739835
0.647732281824574,0.940039783716202
0.340276207774878,0.0629563124384731
0.334089764161035,0.139867919264361
0.939153917133808,0.591758394148201
0.723832730203867,0.455536992521957
0.160687857540324,0.156915802508593
0.974944339832291,0.856846868526191
0.539067736594006,0.544991811737418
0.874482140177861,NA
0.510652457596734,0.240505284396932
0.770616572583094,0.817852532025427
0.100857806624845,0.0635946127586067
0.674359577940777,0.424407608108595
0.326120840385556,0.2460638708435
0.339394462062046,NA
0.877435169648379,0.950576445320621
0.740004922496155,0.0036937384866178
0.832489060005173,0.240790497278795
0.739964679116383,0.802997836144641
0.657874916447327,0.900929231662303
0.167073625838384,0.255296089686453
0.0804773091804236,0.772209557238966
NA,0.279820150462911
0.141402064124122,0.92295434535481
0.206394389504567,0.0713352751918137
0.957524060504511,0.969770731404424
0.509640432195738,0.57438393146731
0.272722826106474,0.109840369550511
0.171713371295482,0.885963338660076
0.163732691667974,0.850941739277914
0.82748496462591,0.129460183205083
0.673256089212373,0.654514321358874
0.358897794270888,0.44056645873934
0.133328810799867,0.0864488699007779
0.244307045824826,0.672429047524929
0.567332815378904,0.026607601204887
0.325424487935379,0.216314972843975
0.969310593558475,0.626582482131198
0.0351657427381724,0.938882224960253
NA,0.563718360615894
0.0675050020217896,0.233716204762459
0.333332443377003,0.571461926214397
0.252039574086666,0.290005519753322
0.676669515436515,0.710226802155375
0.483818943612278,0.198257782729343
0.390970155596733,0.57172579318285
0.627462648786604,0.599245747085661
0.262938315980136,0.0835852429736406
0.91339987446554,0.173076797742397
0.718202429357916,0.779994773678482
0.642498627305031,0.867533544776961
0.235523538896814,0.240823817439377
0.208539370214567,0.842150571290404
0.725657145958394,0.317518332274631
0.0655933122616261,0.631009990582243
0.35681131365709,0.668295603478327
0.00670543522574008,0.118294770363718
0.659666833700612,0.390074988361448
0.0270661697722971,0.364635846577585
0.804144807625562,0.574311583302915
0.526888552587479,0.514844320481643
0.000400887569412589,0.599818209651858
0.779461082536727,0.165240708738565
0.316221937304363,0.605575137306005
0.773162479512393,0.192701371619478
0.0485644340515137,0.878226059256122
0.857963766902685,0.032480187015608
0.253851072164252,0.463883681688458
0.36892995540984,0.7374823812861
0.505555338924751,0.930924820480868
0.933949308237061,0.292226406745613
0.630747580202296,0.503452599979937
0.419449265580624,0.0229914125520736
0.0738794547505677,0.505514833843336
0.38196154194884,0.290745655307546
0.802809156943113,0.0498742340132594
0.950627131853253,0.534216116415337
0.975233991863206,0.961408451665193
