a simulated random data file for batch processing
# timestamp2022-04-05 14:11:18
RCS
#--------------------------

"var_x","var_y"
0.39799884124659,0.577520357677713
0.837236014660448,0.461494769901037
0.439007128356025,0.926539588253945
0.667804128490388,0.259826519992203
0.121831250376999,0.627275929320604
0.92159116989933,0.935553600080311
0.999218721874058,0.0422789130825549
0.639144429005682,NA
0.181186471134424,0.457450251793489
0.105843304190785,0.201447253813967
0.389242080971599,0.8251845582854
0.228510950226337,0.916248898254707
0.692028686637059,0.650684855878353
0.384186310460791,0.834246522048488
0.72840225091204,0.254663990577683
0.422896826406941,0.589071990922093
0.402864665957168,0.555896914796904
NA,0.845502092735842
0.435583136044443,0.503667287062854
0.41705067595467,0.680797843262553
0.423366389470175,0.2052943543531
NA,0.793898108182475
0.27912222337909,0.690369581570849
0.866476946976036,0.787902469513938
0.840825464110821,0.504592218436301
0.0322671921458095,0.887792378431186
0.279605393763632,NA
