a simulated random data file for batch processing
# timestamp2022-04-05 14:11:14
RCS
#--------------------------

"var_x","var_y"
0.250248986762017,0.719131087651476
0.358252519741654,0.878462401684374
0.132470005424693,0.656151602976024
0.0120550561696291,0.174055344425142
0.122794655617326,0.196869079722092
NA,0.650486535858363
0.247619725065306,0.742934287525713
0.748664409853518,0.359693112084642
NA,NA
0.270434811478481,0.36746342247352
0.411899903090671,0.5728857323993
0.0995283632073551,0.311463667545468
0.124058899469674,0.61704599391669
0.401655224617571,0.949408852728084
0.581837859237567,0.642187662422657
0.114568560849875,0.967813702300191
0.865427939919755,0.819454193115234
0.424385069170967,0.0184110370464623
0.0181405977346003,0.543994841864333
0.173677165294066,0.8200304210186
0.48878668108955,0.492495227837935
0.866426370805129,0.105970730772242
0.312089288374409,0.626222700346261
0.71378080570139,0.431336733745411
0.167989246780053,0.902809076942503
0.768781838705763,0.17339259153232
0.721506451256573,0.97199391736649
0.341085913591087,0.396016087848693
0.81142673199065,NA
0.57046643900685,0.160776599776
0.815104422392324,0.127936479402706
0.953446548432112,0.0994849463459104
0.162998563377187,0.861641705967486
0.117293594172224,0.0728395644109696
0.155860738130286,0.455334118567407
0.784778726287186,0.724375502439216
0.32538566691801,0.0670883092097938
0.421977531164885,0.70116389147006
0.872509709792212,0.832324743270874
0.772657052846625,0.0263095812406391
NA,0.99839542247355
0.212939443066716,NA
0.302347934804857,0.049143748357892
0.3880009225104,0.795294082257897
0.329483355628327,0.30772656109184
0.623476692242548,0.981550176860765
0.305320427985862,0.689141700509936
0.0998208643868566,0.323150377487764
0.274561742553487,0.265346391592175
0.0481820940040052,0.803619217826054
0.722259534988552,0.28056513145566
