a simulated random data file for batch processing
# timestamp2022-04-05 14:11:14
RCS
#--------------------------

"var_x","var_y"
0.281207161024213,NA
0.405412931228057,0.912925453856587
NA,0.249665907118469
NA,0.749010021099821
0.352166980970651,NA
0.230197434080765,0.377439567586407
0.142781239701435,0.69681539433077
0.877486824057996,NA
NA,0.576940314378589
0.240385090233758,0.391160818981007
0.906227011000738,0.630972759332508
0.96702818502672,0.634577179560438
NA,0.456113244174048
0.912712474120781,0.980641145026311
0.773394928313792,0.854326593922451
0.58531539211981,0.347408085595816
0.053191795013845,NA
0.0288675762712955,0.820481428643689
0.91153601417318,0.541372193256393
NA,0.577084006043151
0.951295668259263,0.999984111404046
0.777775797527283,0.530963195487857
0.325990258250386,0.640066557796672
0.700373765081167,0.607703880872577
0.435740319313481,0.689614254981279
NA,0.688728522276506
0.461205097381026,0.992476066807285
0.0333350133150816,NA
0.142019328428432,0.343849719036371
0.732404786162078,NA
0.643624831922352,0.537981566507369
0.107554985210299,0.234690701356158
0.0659300964325666,0.0613255065400153
